Fighter_URL,Height,Weight,Reach,Stance,DoB
http://www.ufcstats.com/fighter-details/d761b3766e38c5db,"6' 1""",205,"74""",Orthodox,"Oct 22, 1985"
http://www.ufcstats.com/fighter-details/947eccadb72f4f6f,"6' 2""",185,"75""",Southpaw,"Oct 24, 1984"
http://www.ufcstats.com/fighter-details/3dc3022232b79c7a,"5' 9""",170,"71""",Orthodox,"Apr 03, 1984"
http://www.ufcstats.com/fighter-details/44bc27bfa76dcd9e,"5' 7""",155,"71""",Orthodox,"Mar 27, 1987"
http://www.ufcstats.com/fighter-details/d745d4146be48679,"5' 11""",170,--,,--
http://www.ufcstats.com/fighter-details/ec33146e43e58933,"6' 1""",185,--,Open Stance,"Jul 03, 1982"
http://www.ufcstats.com/fighter-details/00a3ff40c4b2cf21,"6' 0""",155,"77""",Orthodox,"Feb 28, 1991"
http://www.ufcstats.com/fighter-details/f65a0eb902f9476b,"5' 11""",145,--,Orthodox,"Apr 28, 1979"
http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,"5' 6""",155,"71""",Orthodox,"Aug 26, 1974"
http://www.ufcstats.com/fighter-details/b9532d815060de7f,"5' 6""",145,"67""",Orthodox,"Jul 16, 1982"
http://www.ufcstats.com/fighter-details/ecfdbf38681a59ba,"6' 0""",205,--,,"Jan 21, 1983"
http://www.ufcstats.com/fighter-details/040d3b4c735541aa,"5' 4""",135,--,Orthodox,--
http://www.ufcstats.com/fighter-details/d897897060f10a3a,"6' 1""",185,"76""",Southpaw,"Oct 05, 1974"
http://www.ufcstats.com/fighter-details/1f8cd7634e8286ff,"6' 3""",240,--,,"Mar 08, 1985"
http://www.ufcstats.com/fighter-details/3b6d84343579fd33,"5' 4""",145,--,,"Mar 18, 1973"
http://www.ufcstats.com/fighter-details/9d19d9e4aa2662e8,"5' 11""",170,"74""",Orthodox,"Nov 16, 1984"
http://www.ufcstats.com/fighter-details/c3ded6f7155f9ea4,"5' 8""",155,"73""",Orthodox,"Feb 04, 1996"
http://www.ufcstats.com/fighter-details/ddbd0d6259ce57cc,"6' 2""",205,--,Orthodox,"Apr 05, 1978"
http://www.ufcstats.com/fighter-details/b0bd0c5425668b8f,"6' 3""",205,"76""",Orthodox,"Sep 01, 1989"
http://www.ufcstats.com/fighter-details/6e9b5c74c0860deb,"6' 0""",170,--,,--
http://www.ufcstats.com/fighter-details/6cd3dfc54f01287f,"6' 1""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/23725c826c481e7f,"5' 9""",170,"76""",Orthodox,"Feb 21, 1983"
http://www.ufcstats.com/fighter-details/acd870570949d8a2,"5' 10""",170,--,,"Aug 30, 1990"
http://www.ufcstats.com/fighter-details/e50cd77732d39967,"5' 2""",115,"64""",Orthodox,"Dec 24, 1987"
http://www.ufcstats.com/fighter-details/a20d7dfaba74c067,"5' 7""",155,"71""",Orthodox,"Feb 03, 1980"
http://www.ufcstats.com/fighter-details/033343da4c0cff8a,"5' 4""",135,--,,--
http://www.ufcstats.com/fighter-details/3b0a516d2921e0d6,"5' 7""",135,"70""",Orthodox,"Jul 04, 1989"
http://www.ufcstats.com/fighter-details/9eef6584fab21fbb,"5' 7""",135,--,Orthodox,"Oct 26, 1984"
http://www.ufcstats.com/fighter-details/55a80a9365bc107d,--,155,--,,--
http://www.ufcstats.com/fighter-details/8614b7134913f5d5,"6' 3""",265,"74""",Orthodox,"Oct 15, 1983"
http://www.ufcstats.com/fighter-details/676a2e5ec4d7338c,"5' 10""",135,--,,"Feb 03, 1989"
http://www.ufcstats.com/fighter-details/8dc46e9a7895ce1a,"6' 2""",238,--,Orthodox,"Mar 01, 1979"
http://www.ufcstats.com/fighter-details/fccb0fee256b7b4d,"6' 2""",185,--,Southpaw,--
http://www.ufcstats.com/fighter-details/86f582852a5b240a,"5' 8""",155,"70""",Orthodox,"Jan 02, 1980"
http://www.ufcstats.com/fighter-details/a683f9ddb70aa4bd,"6' 0""",175,--,,"Dec 04, 1975"
http://www.ufcstats.com/fighter-details/d2fa318f34d0aadc,"5' 7""",155,"68""",Orthodox,"Dec 18, 1986"
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,"6' 3""",185,"76""",Southpaw,"Feb 27, 1993"
http://www.ufcstats.com/fighter-details/d0aaedcf7ccd0b45,"6' 3""",250,"76""",Orthodox,"Sep 25, 1989"
http://www.ufcstats.com/fighter-details/42775dc893603154,"5' 6""",145,--,,--
http://www.ufcstats.com/fighter-details/08af939f41b5a57b,"5' 10""",155,"72""",Southpaw,"May 06, 1989"
http://www.ufcstats.com/fighter-details/2549d63da9c456cb,"5' 9""",155,--,Orthodox,--
http://www.ufcstats.com/fighter-details/78863e4a28204a6b,"6' 0""",265,"75""",Southpaw,"Jun 15, 1989"
http://www.ufcstats.com/fighter-details/d3711d3784b76255,"6' 5""",250,--,Orthodox,--
http://www.ufcstats.com/fighter-details/b7d524c77c27389b,"5' 10""",170,"70""",Southpaw,"Aug 24, 1973"
http://www.ufcstats.com/fighter-details/fee02819a271c050,"5' 2""",115,"61""",Orthodox,"Sep 20, 1990"
http://www.ufcstats.com/fighter-details/3beeeafcbc8b4cbc,"6' 0""",245,--,Orthodox,--
http://www.ufcstats.com/fighter-details/b4bc2e3353a770b5,"5' 11""",225,--,Orthodox,"Nov 10, 1966"
http://www.ufcstats.com/fighter-details/6dab8ce5e4bffe77,"5' 8""",135,"69""",Southpaw,"Oct 28, 1980"
http://www.ufcstats.com/fighter-details/f1f37d667bcd0d27,"5' 8""",155,--,,"Jul 28, 1987"
http://www.ufcstats.com/fighter-details/98a58c26c5b1ed17,"5' 5""",145,"65""",,"Jul 07, 1987"
http://www.ufcstats.com/fighter-details/5870bd1eadf4f322,"6' 2""",225,--,,"Sep 02, 1976"
http://www.ufcstats.com/fighter-details/90e6dde9113830bd,"5' 7""",155,"71""",,"Jun 01, 1986"
http://www.ufcstats.com/fighter-details/9aa56f004b2bca07,"5' 7""",135,--,Orthodox,"Jan 20, 1985"
http://www.ufcstats.com/fighter-details/73321668ff977f1b,"5' 7""",161,--,Southpaw,"Oct 07, 1980"
http://www.ufcstats.com/fighter-details/a47e9ec288c91067,"6' 1""",205,--,,--
http://www.ufcstats.com/fighter-details/14b9e0f2679a2205,--,205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/dccb63727f2f5f74,"5' 9""",155,"71""",Orthodox,"Jun 11, 1990"
http://www.ufcstats.com/fighter-details/756f45905fb20cb5,"5' 10""",145,--,,"May 29, 1975"
http://www.ufcstats.com/fighter-details/d05cb1e8d1b885d8,"5' 3""",115,"65""",Southpaw,"May 20, 1985"
http://www.ufcstats.com/fighter-details/ee704df0afd74558,"5' 10""",185,--,,"Sep 07, 1991"
http://www.ufcstats.com/fighter-details/1641ef250e9de19b,"5' 6""",125,"69""",Southpaw,"Apr 14, 1987"
http://www.ufcstats.com/fighter-details/271fe91f4ba9d2c5,"6' 1""",219,--,Orthodox,"Nov 23, 1965"
http://www.ufcstats.com/fighter-details/253de74457bd6374,"6' 0""",185,--,Orthodox,"Mar 26, 1971"
http://www.ufcstats.com/fighter-details/c3c38c86f5ab9b5c,"6' 4""",225,--,Southpaw,"Jan 28, 1983"
http://www.ufcstats.com/fighter-details/d71d968dc6ecfdaf,"6' 0""",205,--,Orthodox,"Aug 15, 1972"
http://www.ufcstats.com/fighter-details/b1605ea39fba6af6,"6' 0""",235,--,Orthodox,"Oct 16, 1970"
http://www.ufcstats.com/fighter-details/fb6c531726447ff3,"5' 3""",113,--,,"Apr 26, 1974"
http://www.ufcstats.com/fighter-details/20697b334f6c0a45,"5' 11""",205,--,,"Apr 01, 1983"
http://www.ufcstats.com/fighter-details/a993ef2dd36cea5f,"5' 8""",170,--,Orthodox,--
http://www.ufcstats.com/fighter-details/570d40f993171b19,"6' 2""",170,--,,"Jul 28, 1982"
http://www.ufcstats.com/fighter-details/c8661e204c66f325,--,--,--,,--
http://www.ufcstats.com/fighter-details/902ab9197b83d0db,"6' 2""",205,"79""",Orthodox,"Sep 25, 1984"
http://www.ufcstats.com/fighter-details/fb3e61720be4690c,"6' 0""",145,"72""",Orthodox,"Oct 07, 1992"
http://www.ufcstats.com/fighter-details/2c9d00968f818270,"5' 8""",145,"73""",Orthodox,"Jul 02, 1991"
http://www.ufcstats.com/fighter-details/4c2d90e335e6df19,"5' 6""",135,"68""",Orthodox,"Oct 04, 1984"
http://www.ufcstats.com/fighter-details/cc351e408bbb7d43,"5' 10""",135,"72""",Orthodox,"May 08, 1990"
http://www.ufcstats.com/fighter-details/99bd51917728c25d,"5' 10""",145,"72""",Switch,"Feb 20, 1994"
http://www.ufcstats.com/fighter-details/a6fd2173d5e2d7f0,"6' 0""",185,"72""",Orthodox,"May 19, 1981"
http://www.ufcstats.com/fighter-details/e51ee8ded927fc51,"6' 3""",250,"80""",Orthodox,"May 15, 1979"
http://www.ufcstats.com/fighter-details/9cfbfae5fa1fdd93,"5' 7""",135,"72""",Orthodox,"Sep 30, 1991"
http://www.ufcstats.com/fighter-details/4b450aa602611baa,"5' 9""",225,--,Orthodox,"May 28, 1985"
http://www.ufcstats.com/fighter-details/ea3dcc417c322064,"5' 10""",145,"73""",Orthodox,"Nov 10, 1988"
http://www.ufcstats.com/fighter-details/1eff7bc0f815b270,"6' 0""",250,"74""",Orthodox,"Dec 19, 1986"
http://www.ufcstats.com/fighter-details/f57dd0bfa8c17813,"5' 6""",135,"65""",Orthodox,"Aug 31, 1994"
http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,"5' 7""",125,"68""",Orthodox,"Feb 14, 1995"
http://www.ufcstats.com/fighter-details/a4dc47001f202bcd,"5' 7""",155,--,Orthodox,"Mar 12, 1991"
http://www.ufcstats.com/fighter-details/1971869b7e054261,"5' 11""",145,"71""",Orthodox,"Sep 22, 1986"
http://www.ufcstats.com/fighter-details/6ef65b6a152e49d5,"6' 5""",250,"79""",Orthodox,"Apr 21, 1986"
http://www.ufcstats.com/fighter-details/afdb76fbd86f6d11,"6' 0""",170,--,Orthodox,"Nov 22, 1982"
http://www.ufcstats.com/fighter-details/ddf3e0ea10ea6d8c,"5' 8""",155,--,Orthodox,"Jan 22, 1980"
http://www.ufcstats.com/fighter-details/f9aa6376ae16bfb4,"5' 6""",170,--,Orthodox,--
http://www.ufcstats.com/fighter-details/e0f959f65d0406b4,"5' 3""",125,"64""",Orthodox,"Sep 04, 1991"
http://www.ufcstats.com/fighter-details/5dd180c8b3196786,"5' 5""",115,"67""",Orthodox,"Jun 10, 1995"
http://www.ufcstats.com/fighter-details/37d752ec41ed84bb,"5' 5""",115,--,Orthodox,"Dec 12, 1996"
http://www.ufcstats.com/fighter-details/0bcfe2513cb3bc39,"6' 0""",185,--,Orthodox,"May 14, 1982"
http://www.ufcstats.com/fighter-details/3746e21bb508391a,--,170,--,Orthodox,--
http://www.ufcstats.com/fighter-details/0e2c2daf11b5d8f2,--,145,--,,--
http://www.ufcstats.com/fighter-details/1d239d571e342453,"5' 9""",135,"71""",Orthodox,"Apr 24, 1984"
http://www.ufcstats.com/fighter-details/e82b2adcaeff71ec,"5' 11""",225,--,,--
http://www.ufcstats.com/fighter-details/85980f5da429c0a6,"6' 4""",250,--,Southpaw,"Sep 23, 1983"
http://www.ufcstats.com/fighter-details/37b1696e6d115957,"6' 3""",155,"77""",Orthodox,"Nov 22, 1981"
http://www.ufcstats.com/fighter-details/bfaf4c87936b4fae,--,135,--,,"Nov 12, 1989"
http://www.ufcstats.com/fighter-details/7d8435c56043b0ae,"6' 4""",245,--,Orthodox,"Aug 07, 1990"
http://www.ufcstats.com/fighter-details/01f4bcd26ac08ad5,"5' 10""",155,--,,--
http://www.ufcstats.com/fighter-details/2c0dbe5db59013a7,"5' 11""",170,--,,--
http://www.ufcstats.com/fighter-details/7c35f869033901ae,"6' 0""",185,"73""",Southpaw,"Jan 06, 1981"
http://www.ufcstats.com/fighter-details/911fb265462f0d94,"6' 0""",240,--,Orthodox,"May 29, 1977"
http://www.ufcstats.com/fighter-details/ccd58ff71e260ed5,"5' 6""",139,--,Switch,--
http://www.ufcstats.com/fighter-details/4638cc6479cc0afe,"5' 10""",145,"70""",Orthodox,"Oct 06, 1986"
http://www.ufcstats.com/fighter-details/aa3153a9941b4d44,"6' 0""",185,--,Southpaw,"Mar 13, 1969"
http://www.ufcstats.com/fighter-details/c3e2eca94b2320bc,"6' 0""",168,--,,"Nov 10, 1980"
http://www.ufcstats.com/fighter-details/1f5f75658551f2d3,--,--,--,,--
http://www.ufcstats.com/fighter-details/0d0351c20169a499,"5' 6""",125,"67""",Orthodox,"Aug 19, 1987"
http://www.ufcstats.com/fighter-details/173acb3f920082b8,"5' 9""",135,"71""",Orthodox,"Dec 18, 1983"
http://www.ufcstats.com/fighter-details/e9e1acc96536bb4f,"5' 10""",170,"74""",Southpaw,"Aug 14, 1980"
http://www.ufcstats.com/fighter-details/985bca5a097fb3f4,--,170,--,,"Jul 01, 1985"
http://www.ufcstats.com/fighter-details/2c483cf443f38ece,"5' 2""",115,"59""",Orthodox,"Sep 22, 1988"
http://www.ufcstats.com/fighter-details/6ceff86fae4f6b3b,"5' 11""",190,--,Southpaw,"Jul 24, 1969"
http://www.ufcstats.com/fighter-details/e4aaaa34535e32b6,"5' 7""",135,--,Orthodox,"Oct 11, 1983"
http://www.ufcstats.com/fighter-details/a11a6ee8eeb03c18,"5' 10""",170,--,Orthodox,"Apr 19, 1971"
http://www.ufcstats.com/fighter-details/fa8b9e6b0c2269f8,"5' 10""",155,"71""",Orthodox,"Jun 12, 1980"
http://www.ufcstats.com/fighter-details/dfae5da5676e4194,"5' 10""",185,"72""",Orthodox,"Sep 08, 1987"
http://www.ufcstats.com/fighter-details/b72f3cafa6376e35,"5' 9""",155,--,,--
http://www.ufcstats.com/fighter-details/7447e9f28508106a,"5' 4""",115,"63""",Orthodox,"Mar 24, 1993"
http://www.ufcstats.com/fighter-details/6ad9058b7c7898b0,"6' 0""",170,"70""",Southpaw,"Jul 26, 1974"
http://www.ufcstats.com/fighter-details/2bcc39af95d6f2e8,--,--,--,,--
http://www.ufcstats.com/fighter-details/f2c91b67f71bbeab,"6' 2""",205,--,,"Mar 23, 1981"
http://www.ufcstats.com/fighter-details/75bbd2206a15319f,"6' 1""",185,--,Orthodox,"Aug 07, 1982"
http://www.ufcstats.com/fighter-details/77d7295d1b22c694,"6' 0""",185,"74""",Orthodox,"Dec 12, 1989"
http://www.ufcstats.com/fighter-details/f5f6419c5f00abad,"5' 7""",145,"69""",Orthodox,"Mar 18, 1991"
http://www.ufcstats.com/fighter-details/48544433372ecfa6,"5' 0""",185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/8126e4dff0cdf69e,"5' 3""",115,"60""",Orthodox,"Dec 29, 1987"
http://www.ufcstats.com/fighter-details/8567466ae167216b,"6' 1""",154,--,,"Sep 03, 1983"
http://www.ufcstats.com/fighter-details/43563a32c3f10e95,"6' 6""",205,"81""",Southpaw,"Oct 06, 1973"
http://www.ufcstats.com/fighter-details/32c355b04fc57f3a,"5' 10""",155,"73""",Orthodox,"Mar 16, 1993"
http://www.ufcstats.com/fighter-details/b5abaa65f87938eb,"5' 9""",145,--,Orthodox,"Oct 20, 1979"
http://www.ufcstats.com/fighter-details/ee5df903f80c6816,"5' 11""",180,--,,"Jul 16, 1964"
http://www.ufcstats.com/fighter-details/5e7a48e469770615,--,260,--,,--
http://www.ufcstats.com/fighter-details/ed209f6618c82e41,"5' 8""",155,"69""",Orthodox,"Jun 16, 1984"
http://www.ufcstats.com/fighter-details/f57a8a52ca401ed9,"6' 1""",185,"76""",Southpaw,"Aug 02, 1983"
http://www.ufcstats.com/fighter-details/8355922d564b152c,"6' 0""",170,"76""",Southpaw,"Apr 16, 1985"
http://www.ufcstats.com/fighter-details/414bddf0c80c41e1,"5' 4""",246,--,,"Oct 09, 1976"
http://www.ufcstats.com/fighter-details/ceee5dd37253199a,--,145,--,,--
http://www.ufcstats.com/fighter-details/c849740a3ff51931,"5' 6""",125,"67""",Orthodox,"Feb 07, 1986"
http://www.ufcstats.com/fighter-details/2482ef3331a82e75,"5' 9""",145,--,,"Jul 19, 1984"
http://www.ufcstats.com/fighter-details/bfa8f263815cfa2e,"5' 10""",145,--,Southpaw,"Apr 26, 1988"
http://www.ufcstats.com/fighter-details/31da66df48c0c1a0,"5' 8""",135,--,Orthodox,"Apr 29, 1986"
http://www.ufcstats.com/fighter-details/eb42d4febfafefd1,"5' 10""",135,"69""",Orthodox,"Aug 05, 1980"
http://www.ufcstats.com/fighter-details/cc2ad11b1f9d818b,--,185,--,,--
http://www.ufcstats.com/fighter-details/2d2239d0f6fa83dd,"5' 6""",135,--,,"Jan 23, 1984"
http://www.ufcstats.com/fighter-details/ec7f7263bf36579b,"5' 8""",135,--,Orthodox,"Oct 12, 1986"
http://www.ufcstats.com/fighter-details/b4f7a2d8ecc5e0c3,"6' 2""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/1db445a4468447d0,"5' 10""",170,"75""",Switch,"Oct 09, 1995"
http://www.ufcstats.com/fighter-details/73eb2a552c92a821,"6' 5""",185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/f50d95223751e6ca,"5' 7""",135,"70""",Orthodox,"Aug 13, 1986"
http://www.ufcstats.com/fighter-details/519e4fe37ce9ff75,"5' 8""",155,"70""",Southpaw,"Oct 19, 1988"
http://www.ufcstats.com/fighter-details/ad4e9055bf8cd04d,"6' 0""",275,--,Orthodox,--
http://www.ufcstats.com/fighter-details/122ac9b816d8b71c,"5' 6""",125,"69""",Orthodox,"Mar 30, 1989"
http://www.ufcstats.com/fighter-details/c2a7623f398d9bd7,"6' 2""",200,--,Orthodox,"Sep 22, 1973"
http://www.ufcstats.com/fighter-details/7c9aeba0c4d4bd78,"5' 4""",125,--,,--
http://www.ufcstats.com/fighter-details/009c4420727149ea,"6' 2""",170,--,,"Jan 18, 1992"
http://www.ufcstats.com/fighter-details/5d7bdab5e03e3216,"6' 2""",185,"76""",Orthodox,"Aug 10, 1983"
http://www.ufcstats.com/fighter-details/29b5791e51e7e832,"5' 11""",185,--,,"Apr 15, 1976"
http://www.ufcstats.com/fighter-details/327d5f279895110d,"6' 2""",205,"76""",Orthodox,"Jul 15, 1988"
http://www.ufcstats.com/fighter-details/dbaaf42313af90fa,"6' 0""",185,"75""",Orthodox,"Oct 09, 1977"
http://www.ufcstats.com/fighter-details/4145caa2c999fbac,--,145,--,,"Mar 17, 1986"
http://www.ufcstats.com/fighter-details/99506df1af6c8b3b,"5' 3""",135,"66""",Orthodox,"Sep 26, 1984"
http://www.ufcstats.com/fighter-details/1c610f900f9884ab,"5' 8""",145,--,,"Jul 09, 1992"
http://www.ufcstats.com/fighter-details/3bbcd63a016d9715,"5' 11""",155,--,Orthodox,"May 12, 1987"
http://www.ufcstats.com/fighter-details/1a50e734bb54861a,--,--,--,,--
http://www.ufcstats.com/fighter-details/312f47c3d2f83ffa,"6' 1""",210,--,Orthodox,--
http://www.ufcstats.com/fighter-details/b51f6791c794e289,"6' 3""",264,--,Orthodox,"Aug 17, 1980"
http://www.ufcstats.com/fighter-details/7bc96507e4b38d3b,"6' 3""",205,"74""",Orthodox,"Feb 20, 1981"
http://www.ufcstats.com/fighter-details/bbc9ab95fa766493,"5' 5""",135,"70""",Orthodox,"Jul 24, 1985"
http://www.ufcstats.com/fighter-details/63def5a5662a6917,"6' 4""",238,"77""",Orthodox,"Jan 30, 1984"
http://www.ufcstats.com/fighter-details/81b8b3fb019dc69d,"5' 10""",185,--,Orthodox,"Jul 21, 1988"
http://www.ufcstats.com/fighter-details/6a2f7c151031653d,"5' 8""",155,"70""",Southpaw,"Oct 26, 1984"
http://www.ufcstats.com/fighter-details/7cf0944b88966118,"5' 11""",155,--,,"Aug 16, 1981"
http://www.ufcstats.com/fighter-details/86cb6f5b1ca98dc0,"5' 6""",125,--,Southpaw,"Mar 13, 1990"
http://www.ufcstats.com/fighter-details/0d9312337fdce39a,--,170,--,,--
http://www.ufcstats.com/fighter-details/8ce87f7e3a9baed2,"5' 9""",145,"70""",Orthodox,"Apr 12, 1987"
http://www.ufcstats.com/fighter-details/ce3b669e39418414,--,170,--,,--
http://www.ufcstats.com/fighter-details/e780ccc79a209985,--,--,--,,--
http://www.ufcstats.com/fighter-details/b05086131c6f5dc5,"6' 1""",185,--,Orthodox,"Apr 27, 1980"
http://www.ufcstats.com/fighter-details/a66395395b5f1394,"6' 0""",155,"72""",Orthodox,"Apr 08, 1986"
http://www.ufcstats.com/fighter-details/f9c7fe2682af3802,"6' 4""",220,--,Orthodox,"Aug 29, 1977"
http://www.ufcstats.com/fighter-details/0509b954421bb327,"5' 11""",205,--,Orthodox,"Nov 21, 1976"
http://www.ufcstats.com/fighter-details/5fd834edd92c9e50,"5' 8""",145,--,,--
http://www.ufcstats.com/fighter-details/e5e148d4363deff8,"5' 11""",145,"74""",Orthodox,"Sep 23, 1994"
http://www.ufcstats.com/fighter-details/d2a9be6bf2de624c,"6' 3""",205,--,Orthodox,"Oct 05, 1981"
http://www.ufcstats.com/fighter-details/0d7b51c9d2649a6e,"6' 1""",185,"76""",Switch,"Jan 14, 1994"
http://www.ufcstats.com/fighter-details/29b5d32584e02d8d,"5' 7""",135,--,,--
http://www.ufcstats.com/fighter-details/679a9054e2815943,"6' 1""",205,"76""",Orthodox,"Jan 22, 1982"
http://www.ufcstats.com/fighter-details/706404da0775dcbc,"6' 0""",240,--,Orthodox,"Aug 09, 1968"
http://www.ufcstats.com/fighter-details/454c3e9d4cd4a1b3,--,155,--,,"Jan 25, 1977"
http://www.ufcstats.com/fighter-details/cb6c45b26b0a877a,"5' 6""",145,--,,"Jul 02, 1988"
http://www.ufcstats.com/fighter-details/072a10e85f7d4bff,"5' 3""",135,--,Orthodox,"Aug 04, 1989"
http://www.ufcstats.com/fighter-details/bda04c573563cc2e,"6' 3""",260,"78""",Orthodox,"Dec 06, 1985"
http://www.ufcstats.com/fighter-details/654ae722109a0d31,"5' 10""",155,"73""",Orthodox,"Feb 18, 1988"
http://www.ufcstats.com/fighter-details/4ae4049426e0161d,"5' 9""",135,--,Orthodox,"Aug 31, 1990"
http://www.ufcstats.com/fighter-details/e979c76341f19b22,"5' 7""",135,"68""",Orthodox,"Jun 21, 1993"
http://www.ufcstats.com/fighter-details/1a225f04aa6e0739,"5' 8""",155,--,Orthodox,"Nov 04, 1977"
http://www.ufcstats.com/fighter-details/a7ddae0be8b78147,"5' 11""",135,"73""",Orthodox,"Jun 24, 1986"
http://www.ufcstats.com/fighter-details/d3f5d33d61cd00c9,"5' 7""",135,"67""",Orthodox,"Oct 01, 1990"
http://www.ufcstats.com/fighter-details/6b7c7460855dbbb9,"5' 11""",170,--,,"Jan 05, 1989"
http://www.ufcstats.com/fighter-details/31732a614e7a3d1d,"5' 8""",155,--,,--
http://www.ufcstats.com/fighter-details/4417980b3e798abf,"5' 7""",135,"71""",Orthodox,"Jul 02, 1983"
http://www.ufcstats.com/fighter-details/e5c9de15bb58b1c6,"5' 10""",155,"70""",Southpaw,"Dec 18, 1981"
http://www.ufcstats.com/fighter-details/7f6ed67d3ed3c036,"5' 7""",125,"67""",Southpaw,"Mar 29, 1991"
http://www.ufcstats.com/fighter-details/2153a7f8396a46cc,"5' 11""",170,--,Orthodox,"May 06, 1982"
http://www.ufcstats.com/fighter-details/55ed59d541f8b90c,"5' 8""",145,"69""",Orthodox,"Aug 11, 1990"
http://www.ufcstats.com/fighter-details/7df4d3c38792b083,"6' 2""",185,--,Southpaw,--
http://www.ufcstats.com/fighter-details/43db649da89fac4b,"5' 8""",125,--,Orthodox,"Sep 03, 1987"
http://www.ufcstats.com/fighter-details/9ada30894bf04e19,"5' 5""",125,"68""",Orthodox,"Jun 05, 1992"
http://www.ufcstats.com/fighter-details/8f0d576beba1cfcd,"6' 4""",170,"76""",Orthodox,"Dec 17, 1989"
http://www.ufcstats.com/fighter-details/184b7a36d50dcc5e,"5' 4""",125,"66""",Switch,"Aug 16, 1998"
http://www.ufcstats.com/fighter-details/bf12aca029bfcc47,"5' 11""",200,--,Sideways,--
http://www.ufcstats.com/fighter-details/c03520b5c88ed6b4,"5' 6""",135,"68""",Orthodox,"Jan 10, 1991"
http://www.ufcstats.com/fighter-details/60a42bf82447c919,"5' 7""",125,--,,"Aug 03, 1996"
http://www.ufcstats.com/fighter-details/99793cf88c5adeee,"5' 8""",170,--,,--
http://www.ufcstats.com/fighter-details/38c626ca912c7bac,"5' 9""",155,"70""",Orthodox,"Aug 08, 1986"
http://www.ufcstats.com/fighter-details/206a7d47eb62170e,"6' 0""",--,--,,"Oct 18, 1979"
http://www.ufcstats.com/fighter-details/4955c524c2a71469,"5' 9""",145,--,Orthodox,"Sep 04, 1992"
